gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1.1472455517036226,2.529362863820098,-0.7829536179670946,-0.5186983555559203,1.5390100351892795,0.3446735235203324,0.8193352897194216,1.073616196531943,2.002174127106123,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,0
1.1472455517036226,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,-1.0426700684223908,0.3446735235203324,0.8193352897194216,1.3814883055899196,-0.8032394673619879,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0
1.1472455517036226,-0.3953564805999008,1.2772148656729592,-0.5186983555559203,-0.04331002831464754,0.3446735235203324,-1.2205015608963292,-0.679689373696531,-0.3022654555389356,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0
1.1472455517036226,-0.3953564805999008,-0.7829536179670946,1.927902776804141,1.7055700418739035,0.3446735235203324,0.8193352897194216,0.390035750996437,1.5509501066670308,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0
-0.871652976570737,-0.3953564805999008,1.2772148656729592,1.927902776804141,1.0809700168065637,0.3446735235203324,0.8193352897194216,-0.2935446945390696,0.5263863863443291,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,0
-0.871652976570737,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,0.0399699750276644,0.3446735235203324,-1.2205015608963292,-0.02741795620081884,-0.12999106730064086,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0
-0.871652976570737,2.529362863820098,-0.7829536179670946,-0.5186983555559203,-0.917750063408923,0.3446735235203324,0.8193352897194216,0.7344350594341728,-0.6900701578879321,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0
1.1472455517036226,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,-0.41807004335505127,0.3446735235203324,-1.2205015608963292,-1.7041903467764632,-0.7974493040562327,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1.1472455517036226,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,-1.0843100700935469,0.3446735235203324,0.8193352897194216,0.054333394791976894,-0.8867540581014697,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
-0.871652976570737,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,-0.2515100366704274,0.3446735235203324,0.8193352897194216,-1.6763600996299794,-0.7343932903304194,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
-0.871652976570737,-0.3953564805999008,1.2772148656729592,1.927902776804141,-0.0849500299858035,0.3446735235203324,-1.2205015608963292,-1.6902752232032214,-0.7231762680831916,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
1.1472455517036226,-0.3953564805999008,-0.7829536179670946,1.927902776804141,-0.7095500550531431,0.3446735235203324,-1.2205015608963292,0.6248534612948934,-0.5422961077159507,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
1.1472455517036226,-0.3953564805999008,1.2772148656729592,1.927902776804141,1.2058900218200317,0.3446735235203324,0.8193352897194216,0.21087853499094783,0.876929684831583,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1.1472455517036226,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,-1.0010300667512348,0.3446735235203324,0.8193352897194216,-1.6902752232032214,-0.9172489181784473,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1.1472455517036226,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,0.3314499867257562,0.3446735235203324,0.8193352897194216,0.5796293096818574,0.4449835022222404,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1.1472455517036226,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,1.6222900385315915,0.3446735235203324,0.8193352897194216,-1.697232784989842,-0.40480811235772285,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
-0.871652976570737,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,1.1226100184777197,0.3446735235203324,0.8193352897194216,-0.6153319271702876,0.3385126169646467,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
-0.871652976570737,-0.3953564805999008,1.2772148656729592,-0.5186983555559203,-0.04331002831464754,0.3446735235203324,-1.2205015608963292,0.9309861799062142,0.17039352239283517,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0
1.1472455517036226,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,-1.1259500717647029,0.3446735235203324,0.8193352897194216,-0.784052800495845,-0.9271716686279181,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
-0.871652976570737,-0.3953564805999008,-0.7829536179670946,1.927902776804141,0.9144100101219398,0.3446735235203324,-1.2205015608963292,-1.6728813187366691,-0.5070328778577629,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
-0.871652976570737,-0.3953564805999008,1.2772148656729592,1.927902776804141,1.8304900468873713,0.3446735235203324,0.8193352897194216,0.870107514273281,2.0897304788982494,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
-0.871652976570737,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,-1.0426700684223908,0.3446735235203324,0.8193352897194216,-0.45008983473804054,-0.858847741620006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
-0.871652976570737,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,1.7472100435450595,-2.901296246333264,0.8193352897194216,-0.3439870174920712,0.9658938410353051,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0
-0.871652976570737,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,1.7888500452162153,0.3446735235203324,0.8193352897194216,1.4962880750691647,2.6779202446719137,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0
-0.871652976570737,-0.3953564805999008,1.2772148656729592,1.927902776804141,-1.0010300667512348,0.3446735235203324,-1.2205015608963292,-1.665923756950048,-0.9132525701713379,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
-0.871652976570737,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,-0.834470060066611,0.3446735235203324,0.8193352897194216,0.22131487767087912,-0.6986532234941104,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
-0.871652976570737,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,0.1648899800411323,0.3446735235203324,-1.2205015608963292,-1.6815782709699452,-0.6747432550197564,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0
-0.871652976570737,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,-0.6679100533819872,0.3446735235203324,0.8193352897194216,0.26479963883725993,-0.5598936628608931,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,0
-0.871652976570737,-0.3953564805999008,1.2772148656729592,1.927902776804141,-0.7511900567242991,0.3446735235203324,-1.2205015608963292,0.6161565090616172,-0.5580090214711768,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
-0.871652976570737,-0.3953564805999008,1.2772148656729592,1.927902776804141,0.8311300067796279,0.3446735235203324,0.8193352897194216,0.4804840542225089,0.8821975981136818,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1
-0.871652976570737,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,1.2058900218200317,0.3446735235203324,0.8193352897194216,0.9396831321394904,1.5337385624091384,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,1
-0.871652976570737,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,-0.7928300583954551,0.3446735235203324,-1.2205015608963292,0.4283023408228519,-0.6509695256820083,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0
1.1472455517036226,2.529362863820098,-0.7829536179670946,-0.5186983555559203,-0.6679100533819872,0.3446735235203324,0.8193352897194216,0.541362719855442,-0.4802845940374503,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,1
1.1472455517036226,-0.3953564805999008,1.2772148656729592,1.927902776804141,-1.1259500717647029,0.3446735235203324,0.8193352897194216,-0.7788346291558794,-0.9271035490596152,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
-0.871652976570737,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,-0.20987003499927143,0.3446735235203324,-1.2205015608963292,0.5204900344955794,-0.02499610602294542,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,0
-0.871652976570737,-0.3953564805999008,1.2772148656729592,1.927902776804141,1.8304900468873713,0.3446735235203324,-1.2205015608963292,0.5726717478952364,1.7286740603695656,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0
-0.871652976570737,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,-1.1259500717647029,0.3446735235203324,0.8193352897194216,-0.7857921909425004,-0.9271943751506858,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1.1472455517036226,-0.3953564805999008,-0.7829536179670946,1.927902776804141,-0.834470060066611,0.3446735235203324,-1.2205015608963292,-1.665923756950048,-0.866772318065922,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
-0.871652976570737,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,-1.0426700684223908,0.3446735235203324,-1.2205015608963292,-1.6833176614166003,-0.9219491683913545,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1.1472455517036226,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,-0.41807004335505127,0.3446735235203324,-1.2205015608963292,-1.6902752232032214,-0.7611642806734996,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
1.1472455517036226,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,-0.2515100366704274,0.3446735235203324,0.8193352897194216,1.131016081271566,0.003477873527709886,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
-0.871652976570737,-0.3953564805999008,1.2772148656729592,1.927902776804141,-0.04331002831464754,0.3446735235203324,-1.2205015608963292,-1.6815782709699452,-0.6981082669476865,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
-0.871652976570737,2.529362863820098,-0.7829536179670946,-0.5186983555559203,0.41472999006806816,0.3446735235203324,0.8193352897194216,1.0892707105518402,0.7479112224656952,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,1
1.1472455517036226,-0.3953564805999008,1.2772148656729592,1.927902776804141,1.8304900468873713,0.3446735235203324,0.8193352897194216,1.4632396565827153,2.670086494317068,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,0
1.1472455517036226,-0.3953564805999008,1.2772148656729592,1.927902776804141,1.7055700418739035,0.3446735235203324,0.8193352897194216,-0.2952840849857248,0.9003401098050484,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,0
-0.871652976570737,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,-0.7095500550531431,0.3446735235203324,0.8193352897194216,0.3743812369765398,-0.5259019982776947,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1.1472455517036226,-0.3953564805999008,-0.7829536179670946,1.927902776804141,-0.5846300500396752,0.3446735235203324,-1.2205015608963292,-1.6798388805232898,-0.8260368162207262,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
-0.871652976570737,-0.3953564805999008,1.2772148656729592,1.927902776804141,1.2058900218200317,0.3446735235203324,0.8193352897194216,0.5657141861086153,1.2525182779315742,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,0
-0.871652976570737,-0.3953564805999008,-0.7829536179670946,1.927902776804141,0.28980998505460026,0.3446735235203324,0.8193352897194216,-1.674620709183324,-0.6552383519623298,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0
1.1472455517036226,-0.3953564805999008,-0.7829536179670946,1.927902776804141,-1.0843100700935469,0.3446735235203324,-1.2205015608963292,-0.25353871426599905,-0.8867994711470051,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1.1472455517036226,2.529362863820098,-0.7829536179670946,-0.5186983555559203,-0.20987003499927143,0.3446735235203324,0.8193352897194216,1.3275672017436075,0.17990755543248785,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
1.1472455517036226,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,0.7478500034373159,0.3446735235203324,-1.2205015608963292,-1.6763600996299794,-0.5382997597088413,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
-0.871652976570737,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,-0.6679100533819872,0.3446735235203324,-1.2205015608963292,-1.697232784989842,-0.8446334583674461,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0
-0.871652976570737,2.529362863820098,-0.7829536179670946,-0.5186983555559203,-0.876110061737767,0.3446735235203324,0.8193352897194216,-0.5892410704704591,-0.7574858239851375,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0
1.1472455517036226,-0.3953564805999008,1.2772148656729592,1.927902776804141,-0.917750063408923,0.3446735235203324,-1.2205015608963292,-1.4902453218378695,-0.8783072316318973,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
-0.871652976570737,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,-1.1259500717647029,0.3446735235203324,0.8193352897194216,0.23696939169077633,-0.9138429397632972,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
-0.871652976570737,-0.3953564805999008,1.2772148656729592,-0.5186983555559203,1.4557300318469677,0.3446735235203324,0.8193352897194216,1.4267124572029555,2.1589626668168687,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
-0.871652976570737,-0.3953564805999008,1.2772148656729592,1.927902776804141,1.3724500285046557,0.3446735235203324,-1.2205015608963292,-0.2935446945390696,0.7057906227316716,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
-0.871652976570737,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,0.12324997836997635,0.3446735235203324,-1.2205015608963292,0.6735563938012396,0.2892394625588078,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0
1.1472455517036226,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,-0.0849500299858035,0.3446735235203324,0.8193352897194216,0.4265629503761968,0.000662264704519175,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
1.1472455517036226,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,0.20652998171228829,0.3446735235203324,0.8193352897194216,-0.4727019105445585,-0.19170739618316157,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1.1472455517036226,-0.3953564805999008,1.2772148656729592,1.927902776804141,1.8304900468873713,-2.901296246333264,0.8193352897194216,-0.09003601228040711,1.1703660785581527,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
-0.871652976570737,-0.3953564805999008,1.2772148656729592,1.927902776804141,0.5396499950815361,0.3446735235203324,0.8193352897194216,0.2247936585641899,0.499683515569552,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,0
1.1472455517036226,-0.3953564805999008,1.2772148656729592,1.927902776804141,1.3724500285046557,0.3446735235203324,-1.2205015608963292,0.5796293096818574,1.4428443517701648,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0
1.1472455517036226,-0.3953564805999008,1.2772148656729592,-0.5186983555559203,-0.5429900483685192,0.3446735235203324,-1.2205015608963292,-1.7198448607963603,-0.8139796526310947,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
1.1472455517036226,2.529362863820098,-0.7829536179670946,-0.5186983555559203,1.1226100184777197,-2.901296246333264,0.8193352897194216,-0.63272583163684,0.2979587673015921,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,0
1.1472455517036226,-0.3953564805999008,1.2772148656729592,1.927902776804141,0.7894900051084719,0.3446735235203324,0.8193352897194216,1.3606156202300566,1.376745663993484,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,1
-0.871652976570737,2.529362863820098,1.2772148656729592,-0.5186983555559203,1.0809700168065637,0.3446735235203324,0.8193352897194216,1.1571069379713945,1.4921629192215393,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,1
1.1472455517036226,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,-1.1259500717647029,0.3446735235203324,-1.2205015608963292,-1.6676631473967034,-0.9387065821938932,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
-0.871652976570737,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,0.7894900051084719,0.3446735235203324,0.8193352897194216,1.325827811296952,1.254198560616382,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0
-0.871652976570737,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,1.4140900301758117,0.3446735235203324,0.8193352897194216,1.6284817490149623,2.2915914663028154,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,0
-0.871652976570737,-0.3953564805999008,1.2772148656729592,-0.5186983555559203,1.6222900385315915,0.3446735235203324,0.8193352897194216,-1.6485298524834957,-0.34511266400152446,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
1.1472455517036226,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,0.37308998839691215,0.3446735235203324,-1.2205015608963292,-0.09177540272706275,0.10284161715902379,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,0
-0.871652976570737,2.529362863820098,-0.7829536179670946,-0.5186983555559203,1.0393300151354077,0.3446735235203324,0.8193352897194216,0.1934846305243955,0.8703447932289593,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
-0.871652976570737,-0.3953564805999008,1.2772148656729592,-0.5186983555559203,1.4140900301758117,0.3446735235203324,-1.2205015608963292,0.4439568548427491,1.3163236069087203,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,0
1.1472455517036226,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,-0.5846300500396752,0.3446735235203324,0.8193352897194216,-1.6763600996299794,-0.8120041851503076,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0
1.1472455517036226,-0.3953564805999008,-0.7829536179670946,1.927902776804141,-0.917750063408923,0.3446735235203324,-1.2205015608963292,-1.688535832756566,-0.8972217650973644,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
-0.871652976570737,-0.3953564805999008,1.2772148656729592,-0.5186983555559203,-0.04331002831464754,0.3446735235203324,0.8193352897194216,1.1710220615446365,0.26966643993307826,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,0
1.1472455517036226,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,1.2475300234911877,0.3446735235203324,-1.2205015608963292,-1.6676631473967034,-0.4340768202052465,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
1.1472455517036226,-0.3953564805999008,1.2772148656729592,-0.5186983555559203,0.8727700084507838,0.3446735235203324,0.8193352897194216,1.071876806085288,1.2563102672337747,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,1
-0.871652976570737,-0.3953564805999008,1.2772148656729592,1.927902776804141,1.7055700418739035,0.3446735235203324,-1.2205015608963292,0.19000584963108524,1.2708878548506177,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,0
-0.871652976570737,-0.3953564805999008,1.2772148656729592,1.927902776804141,1.7472100435450595,0.3446735235203324,0.8193352897194216,0.4230841694828865,1.648724393704608,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
-0.871652976570737,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,-1.1259500717647029,0.3446735235203324,-1.2205015608963292,-1.6467904620368405,-0.9384341039206813,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
-0.871652976570737,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,-0.6262700517108312,0.3446735235203324,-1.2205015608963292,-0.4553080060780062,-0.6105519151555598,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0
-0.871652976570737,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,-1.1259500717647029,-2.901296246333264,0.8193352897194216,-1.507639226304422,-0.9366175820992678,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
-0.871652976570737,2.529362863820098,-0.7829536179670946,-0.5186983555559203,-0.7928300583954551,0.3446735235203324,-1.2205015608963292,0.2526239057106735,-0.6584626781953387,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0
1.1472455517036226,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,1.4973700335181235,0.3446735235203324,0.8193352897194216,0.5587566243219944,1.45399325444909,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,0
1.1472455517036226,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,-1.0426700684223908,0.3446735235203324,0.8193352897194216,-0.10395113585364918,-0.8526034478588974,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0
1.1472455517036226,2.529362863820098,-0.7829536179670946,1.927902776804141,-0.7095500550531431,0.3446735235203324,0.8193352897194216,-0.47618069143786906,-0.6748794941563624,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0
1.1472455517036226,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,0.9560500117930958,-2.901296246333264,0.8193352897194216,-0.8275375616622258,0.04278286443854274,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0
1.1472455517036226,-0.3953564805999008,1.2772148656729592,-0.5186983555559203,1.4973700335181235,0.3446735235203324,0.8193352897194216,-0.07264210781385479,1.0468425947020403,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,0
-0.871652976570737,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,-0.6262700517108312,0.3446735235203324,0.8193352897194216,-1.6676631473967034,-0.8228579030332527,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
-0.871652976570737,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,-0.45971004502620727,0.3446735235203324,0.8193352897194216,0.06129095657859793,-0.42817312428565296,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1.1472455517036226,-0.3953564805999008,1.2772148656729592,1.927902776804141,-0.45971004502620727,0.3446735235203324,0.8193352897194216,0.07346668970518436,-0.4022195687622087,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0
-0.871652976570737,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,0.1648899800411323,-2.901296246333264,-1.2205015608963292,-1.3250032294056224,-0.5266513135290277,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0
1.1472455517036226,-0.3953564805999008,1.2772148656729592,-0.5186983555559203,1.7472100435450595,0.3446735235203324,-1.2205015608963292,-0.010024051734266515,1.1702071328987786,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,0
1.1472455517036226,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,-1.1259500717647029,0.3446735235203324,0.8193352897194216,0.3935145318897473,-0.9117993527142071,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
1.1472455517036226,-0.3953564805999008,1.2772148656729592,1.927902776804141,0.70621000176616,0.3446735235203324,0.8193352897194216,0.9309861799062142,1.0361024094329336,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,0
-0.871652976570737,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,0.664570000095004,0.3446735235203324,0.8193352897194216,0.5761505287885467,0.8061761598875306,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,1
-0.871652976570737,-0.3953564805999008,1.2772148656729592,1.927902776804141,-0.6679100533819872,0.3446735235203324,-1.2205015608963292,-1.4954634931778352,-0.8231757943520001,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
-0.871652976570737,-0.3953564805999008,1.2772148656729592,-0.5186983555559203,1.7888500452162153,0.3446735235203324,-1.2205015608963292,-1.6833176614166003,-0.3214070542320795,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
1.1472455517036226,-0.3953564805999008,1.2772148656729592,-0.5186983555559203,-1.0843100700935469,0.3446735235203324,-1.2205015608963292,0.2839329337504679,-0.8789884273149273,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
-0.871652976570737,-0.3953564805999008,1.2772148656729592,1.927902776804141,-0.7928300583954551,0.3446735235203324,-1.2205015608963292,-0.11264808808692534,-0.6468142320155251,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,1
-0.871652976570737,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,-0.876110061737767,-2.901296246333264,-1.2205015608963292,-1.5024210549644563,-0.8616633504431969,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1.1472455517036226,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,-0.41807004335505127,0.3446735235203324,0.8193352897194216,0.2665390292839156,-0.32438160871464394,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
1.1472455517036226,-0.3953564805999008,-0.7829536179670946,-0.5186983555559203,-1.0010300667512348,0.3446735235203324,0.8193352897194216,0.13782413623142825,-0.8091658698043491,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
